timestamp,voltage,voltage1,voltage2,current,temp1,temp2
2026-03-24T08:12:45.828Z,0,0,0,-9.775,23.75,-127
2026-03-24T08:12:46.421Z,0,0,0,0,23.75,-127
2026-03-24T08:12:46.707Z,0,0,0,-30.303,23.75,-127
2026-03-24T08:12:47.302Z,0,0,0,-14.663,23.75,-127
2026-03-24T08:12:47.585Z,0,0,0,-29.326,23.75,-127
2026-03-24T08:12:48.178Z,0,0,0,-30.303,23.75,-127
2026-03-24T08:12:48.461Z,0,0,0,0,23.75,-127
2026-03-24T08:12:49.055Z,0,0,0,-25.415,23.75,-127
2026-03-24T08:12:49.337Z,0,0,0,0,23.75,-127
2026-03-24T08:12:49.931Z,0,0,0,0,23.75,-127
2026-03-24T08:12:50.214Z,0,0,0,-15.64,23.75,-127
2026-03-24T08:12:50.808Z,0,0,0,0,23.75,-127
2026-03-24T08:12:51.091Z,0,0,0,-33.236,23.75,-127
2026-03-24T08:12:51.684Z,0,0,0,-16.618,23.75,-127
2026-03-24T08:12:51.971Z,0,0,0,-26.393,23.75,-127
2026-03-24T08:12:52.561Z,0,0,0,-31.281,23.75,-127
2026-03-24T08:12:52.844Z,0,0,0,0,23.75,-127
2026-03-24T08:12:53.438Z,0,0,0,-22.483,23.75,-127
2026-03-24T08:12:53.720Z,0,0,0,-1.955,23.75,-127
2026-03-24T08:12:54.314Z,0,0,0,0,23.75,-127
2026-03-24T08:12:54.601Z,0,0,0,-19.55,23.75,-127
2026-03-24T08:12:55.195Z,0,0,0,-9.775,23.75,-127
2026-03-24T08:12:55.477Z,0,0,0,-33.236,23.75,-127
2026-03-24T08:12:56.071Z,0,0,0,-21.505,23.75,-127
2026-03-24T08:12:56.354Z,0,0,0,-21.505,23.75,-127
2026-03-24T08:12:56.948Z,0,0,0,-32.258,23.75,-127
2026-03-24T08:12:57.230Z,0,0,0,0,23.75,-127
2026-03-24T08:12:57.824Z,0,0,0,-5.865,23.75,-127
2026-03-24T08:12:58.111Z,0,0,0,-16.618,23.75,-127
2026-03-24T08:12:58.700Z,0,0,0,0,23.75,-127
2026-03-24T08:12:58.987Z,0,0,0,-23.46,23.75,-127
2026-03-24T08:12:59.577Z,0,0,0,-15.64,23.75,-127
2026-03-24T08:12:59.864Z,0,0,0,-34.213,23.75,-127
2026-03-24T08:13:00.457Z,0,0,0,-25.415,23.75,-127
2026-03-24T08:13:00.740Z,0,0,0,-2.933,23.75,-127
2026-03-24T08:13:01.334Z,0,0,0,-31.281,23.75,-127
2026-03-24T08:13:01.617Z,0,0,0,0,23.75,-127
2026-03-24T08:13:02.207Z,0,0,0,0,23.75,-127
