timestamp,voltage,voltage1,voltage2,current,temp1,temp2
2026-03-20T03:29:13.304Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:29:13.803Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:29:14.307Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:29:14.807Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:29:15.311Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:29:15.810Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:29:16.314Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:29:16.814Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:29:17.318Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:29:17.817Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:29:18.321Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:29:18.821Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:29:19.324Z,12.76,12.76,0,-1.92,37.88,0
2026-03-20T03:29:19.828Z,11.17,11.17,0,219,37.94,0
2026-03-20T03:29:20.329Z,13.05,13.05,0,-44.93,37.94,0
2026-03-20T03:29:20.832Z,14.44,14.44,0,-39.07,37.94,0
2026-03-20T03:29:21.332Z,14.54,14.54,0,-44.93,38,0
2026-03-20T03:29:21.831Z,14.39,14.39,0,-7.79,38,0
2026-03-20T03:29:22.335Z,12.76,12.76,0,0.03,37.56,0
2026-03-20T03:29:22.835Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:29:23.339Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:29:23.839Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:29:24.342Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:29:24.842Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:29:25.346Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:29:25.845Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:29:26.349Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:29:26.849Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:29:27.353Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:29:27.852Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:29:28.356Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:29:28.856Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:29:29.360Z,12.76,12.76,0,-1.92,37.88,0
2026-03-20T03:29:29.864Z,11.17,11.17,0,219,37.94,0
2026-03-20T03:29:30.363Z,13.05,13.05,0,-44.93,37.94,0
2026-03-20T03:29:30.867Z,14.44,14.44,0,-39.07,37.94,0
2026-03-20T03:29:31.367Z,14.54,14.54,0,-44.93,38,0
2026-03-20T03:29:31.871Z,14.39,14.39,0,-7.79,38,0
2026-03-20T03:29:32.370Z,12.76,12.76,0,0.03,37.56,0
2026-03-20T03:29:32.870Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:29:33.374Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:29:33.878Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:29:34.377Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:29:34.877Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:29:35.381Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:29:35.881Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:29:36.384Z,12.76,12.76,0,-1.92,37.81,0
