timestamp,voltage,voltage1,voltage2,current,temp1,temp2
2026-03-19T05:18:43.508Z,37.519999999999996,18.87,18.65,-0.1956,-127,-127
2026-03-19T05:18:43.509Z,37.519999999999996,18.87,18.65,-0.35208,-127,-127
2026-03-19T05:18:43.514Z,37.519999999999996,18.87,18.65,-0.477264,-127,-127
2026-03-19T05:18:43.514Z,37.519999999999996,18.87,18.65,-0.5774112,-127,-127
2026-03-19T05:18:43.515Z,37.519999999999996,18.87,18.65,-0.65752896,-127,-127
2026-03-19T05:18:43.515Z,37.519999999999996,18.87,18.65,-0.721623168,-127,-127
2026-03-19T05:18:43.516Z,37.519999999999996,18.87,18.65,-0.7728985344,-127,-127
2026-03-19T05:18:43.516Z,37.519999999999996,18.87,18.65,-0.81391882752,-127,-127
2026-03-19T05:18:43.516Z,37.519999999999996,18.87,18.65,-0.846735062016,-127,-127
2026-03-19T05:18:43.517Z,37.519999999999996,18.87,18.65,-0.8729880496128001,-127,-127
2026-03-19T05:18:43.517Z,37.519999999999996,18.87,18.65,-0.8939904396902401,-127,-127
2026-03-19T05:18:43.517Z,37.519999999999996,18.87,18.65,-0.9107923517521921,-127,-127
2026-03-19T05:18:43.518Z,37.519999999999996,18.87,18.65,-0.9242338814017537,-127,-127
2026-03-19T05:18:43.518Z,37.519999999999996,18.87,18.65,-0.9349871051214029,-127,-127
2026-03-19T05:18:43.518Z,37.519999999999996,18.87,18.65,-0.9435896840971224,-127,-127
2026-03-19T05:18:43.518Z,37.519999999999996,18.87,18.65,-0.950471747277698,-127,-127
2026-03-19T05:18:43.519Z,37.519999999999996,18.87,18.65,-0.9559773978221584,-127,-127
2026-03-19T05:18:43.519Z,37.519999999999996,18.87,18.65,-0.9603819182577268,-127,-127
2026-03-19T05:18:43.519Z,37.519999999999996,18.87,18.65,-0.9639055346061814,-127,-127
2026-03-19T05:18:43.519Z,37.519999999999996,18.87,18.65,-0.9667244276849452,-127,-127
2026-03-19T05:18:43.520Z,37.519999999999996,18.87,18.65,-0.9689795421479561,-127,-127
2026-03-19T05:18:43.520Z,37.519999999999996,18.87,18.65,-0.970783633718365,-127,-127
2026-03-19T05:18:43.520Z,37.519999999999996,18.87,18.65,-0.972226906974692,-127,-127
2026-03-19T05:18:43.520Z,37.519999999999996,18.87,18.65,-0.9733815255797537,-127,-127
2026-03-19T05:18:43.520Z,37.519999999999996,18.87,18.65,-0.974305220463803,-127,-127
2026-03-19T05:18:43.520Z,37.519999999999996,18.87,18.65,-0.9750441763710425,-127,-127
2026-03-19T05:18:43.521Z,37.519999999999996,18.87,18.65,-0.975635341096834,-127,-127
2026-03-19T05:18:43.521Z,37.519999999999996,18.87,18.65,-0.9761082728774673,-127,-127
2026-03-19T05:18:43.521Z,37.519999999999996,18.87,18.65,-0.9764866183019738,-127,-127
2026-03-19T05:18:43.521Z,37.519999999999996,18.87,18.65,-0.976789294641579,-127,-127
