timestamp,voltage,voltage1,voltage2,current,temp1,temp2
2026-03-20T03:32:57.946Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:32:57.947Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:32:59.474Z,0,0,0,0,0,0
2026-03-20T03:32:59.502Z,12.76,12.76,0,0.03,37.56,0
2026-03-20T03:32:59.965Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:33:00.469Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:33:00.969Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:33:01.473Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:33:01.972Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:33:02.476Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:33:02.976Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:33:03.479Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:33:03.979Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:33:04.483Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:33:04.983Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:33:05.487Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:33:05.986Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:33:06.490Z,12.76,12.76,0,-1.92,37.88,0
2026-03-20T03:33:06.993Z,11.17,11.17,0,219,37.94,0
2026-03-20T03:33:07.494Z,13.05,13.05,0,-44.93,37.94,0
2026-03-20T03:33:07.997Z,14.44,14.44,0,-39.07,37.94,0
2026-03-20T03:33:08.497Z,14.54,14.54,0,-44.93,38,0
2026-03-20T03:33:08.997Z,14.39,14.39,0,-7.79,38,0
2026-03-20T03:33:09.501Z,12.76,12.76,0,0.03,37.56,0
2026-03-20T03:33:10.000Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:33:10.503Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:33:11.007Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:33:11.507Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:33:12.007Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:33:12.511Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:33:13.011Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:33:13.515Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:33:14.014Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:33:14.518Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:33:15.017Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:33:15.521Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:33:16.021Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:33:16.525Z,12.76,12.76,0,-1.92,37.88,0
2026-03-20T03:33:17.028Z,11.17,11.17,0,219,37.94,0
2026-03-20T03:33:17.528Z,13.05,13.05,0,-44.93,37.94,0
2026-03-20T03:33:18.032Z,14.44,14.44,0,-39.07,37.94,0
2026-03-20T03:33:18.536Z,14.54,14.54,0,-44.93,38,0
2026-03-20T03:33:19.035Z,14.39,14.39,0,-7.79,38,0
2026-03-20T03:33:19.535Z,12.76,12.76,0,0.03,37.56,0
2026-03-20T03:33:20.039Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:33:20.539Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:33:21.042Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:33:21.542Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:33:22.046Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:33:22.546Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:33:23.049Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:33:23.550Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:33:24.053Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:33:24.552Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:33:25.057Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:33:25.556Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:33:26.060Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:33:26.560Z,12.76,12.76,0,-1.92,37.88,0
2026-03-20T03:33:27.064Z,11.17,11.17,0,219,37.94,0
