timestamp,voltage,voltage1,voltage2,current,temp1,temp2
2026-03-20T03:44:03.849Z,0,0,0,0,0,0
2026-03-20T03:44:03.873Z,12.76,12.76,0,0.03,37.56,0
2026-03-20T03:44:04.340Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:44:04.840Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:44:05.343Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:44:05.847Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:44:06.347Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:44:06.846Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:44:07.350Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:44:07.854Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:44:08.355Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:44:08.854Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:44:09.358Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:44:09.857Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:44:10.361Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:44:10.865Z,12.76,12.76,0,-1.92,37.88,0
2026-03-20T03:44:11.365Z,11.17,11.17,0,219,37.94,0
2026-03-20T03:44:11.868Z,13.05,13.05,0,-44.93,37.94,0
2026-03-20T03:44:12.368Z,14.44,14.44,0,-39.07,37.94,0
2026-03-20T03:44:12.872Z,14.54,14.54,0,-44.93,38,0
2026-03-20T03:44:13.372Z,14.39,14.39,0,-7.79,38,0
2026-03-20T03:44:13.876Z,12.76,12.76,0,0.03,37.56,0
2026-03-20T03:44:14.375Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:44:14.879Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:44:15.378Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:44:15.882Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:44:16.382Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:44:16.886Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:44:17.385Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:44:17.889Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:44:18.389Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:44:18.893Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:44:19.392Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:44:19.896Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:44:20.396Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:44:20.899Z,12.76,12.76,0,-1.92,37.88,0
2026-03-20T03:44:21.403Z,11.17,11.17,0,219,37.94,0
2026-03-20T03:44:21.903Z,13.05,13.05,0,-44.93,37.94,0
2026-03-20T03:44:22.407Z,14.44,14.44,0,-39.07,37.94,0
2026-03-20T03:44:22.907Z,14.54,14.54,0,-44.93,38,0
2026-03-20T03:44:23.406Z,14.39,14.39,0,-7.79,38,0
2026-03-20T03:44:23.911Z,12.76,12.76,0,0.03,37.56,0
2026-03-20T03:44:24.410Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:44:24.914Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:44:25.413Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:44:25.917Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:44:26.417Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:44:26.921Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:44:27.420Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:44:27.924Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:44:28.424Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:44:28.927Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:44:29.428Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:44:29.931Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:44:30.431Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:44:30.935Z,12.76,12.76,0,-1.92,37.88,0
2026-03-20T03:44:31.438Z,11.17,11.17,0,219,37.94,0
2026-03-20T03:44:31.938Z,13.05,13.05,0,-44.93,37.94,0
2026-03-20T03:44:32.442Z,14.44,14.44,0,-39.07,37.94,0
