timestamp,voltage,voltage1,voltage2,current,temp1,temp2
2026-03-20T03:40:14.169Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:14.170Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:40:14.176Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:40:14.176Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:14.177Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:14.178Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:40:14.178Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:40:14.178Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:15.699Z,0,0,0,0,0,0
2026-03-20T03:40:15.724Z,12.76,12.76,0,0.03,37.56,0
2026-03-20T03:40:16.187Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:16.691Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:17.195Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:40:17.694Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:40:18.199Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:18.698Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:19.202Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:40:19.702Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:40:20.205Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:20.705Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:21.209Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:21.709Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:22.212Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:22.712Z,12.76,12.76,0,-1.92,37.88,0
2026-03-20T03:40:23.216Z,11.17,11.17,0,219,37.94,0
2026-03-20T03:40:23.719Z,13.05,13.05,0,-44.93,37.94,0
2026-03-20T03:40:24.219Z,14.44,14.44,0,-39.07,37.94,0
2026-03-20T03:40:24.723Z,14.54,14.54,0,-44.93,38,0
2026-03-20T03:40:25.223Z,14.39,14.39,0,-7.79,38,0
2026-03-20T03:40:25.722Z,12.76,12.76,0,0.03,37.56,0
2026-03-20T03:40:26.226Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:26.726Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:27.230Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:40:27.733Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:40:28.233Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:28.733Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:29.237Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:40:29.740Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:40:30.240Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:30.740Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:31.243Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:31.743Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:32.247Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:32.751Z,12.76,12.76,0,-1.92,37.88,0
2026-03-20T03:40:33.250Z,11.17,11.17,0,219,37.94,0
2026-03-20T03:40:33.755Z,13.05,13.05,0,-44.93,37.94,0
2026-03-20T03:40:34.254Z,14.44,14.44,0,-39.07,37.94,0
2026-03-20T03:40:34.758Z,14.54,14.54,0,-44.93,38,0
2026-03-20T03:40:35.258Z,14.39,14.39,0,-7.79,38,0
2026-03-20T03:40:35.761Z,12.76,12.76,0,0.03,37.56,0
2026-03-20T03:40:36.261Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:36.765Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:37.264Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:40:37.768Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:40:38.268Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:38.772Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:39.271Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:40:39.775Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:40:40.275Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:40.779Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:41.278Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:41.783Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:42.282Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:42.785Z,12.76,12.76,0,-1.92,37.88,0
2026-03-20T03:40:43.289Z,11.17,11.17,0,219,37.94,0
2026-03-20T03:40:43.789Z,13.05,13.05,0,-44.93,37.94,0
2026-03-20T03:40:44.293Z,14.44,14.44,0,-39.07,37.94,0
2026-03-20T03:40:44.793Z,14.54,14.54,0,-44.93,38,0
2026-03-20T03:40:45.292Z,14.39,14.39,0,-7.79,38,0
2026-03-20T03:40:45.796Z,12.76,12.76,0,0.03,37.56,0
2026-03-20T03:40:46.296Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:46.800Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:47.299Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:40:47.803Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:40:48.303Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:48.806Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:49.306Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:40:49.810Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:40:50.310Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:50.813Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:51.313Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:51.817Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:52.317Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:40:52.820Z,12.76,12.76,0,-1.92,37.88,0
2026-03-20T03:40:53.325Z,11.17,11.17,0,219,37.94,0
2026-03-20T03:40:53.825Z,13.05,13.05,0,-44.93,37.94,0
2026-03-20T03:40:54.328Z,14.44,14.44,0,-39.07,37.94,0
2026-03-20T03:40:54.827Z,14.54,14.54,0,-44.93,38,0
2026-03-20T03:40:55.331Z,14.39,14.39,0,-7.79,38,0
2026-03-20T03:40:55.831Z,12.76,12.76,0,0.03,37.56,0
2026-03-20T03:40:56.331Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:56.834Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:57.338Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:40:57.838Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:40:58.338Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:58.841Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:40:59.341Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:40:59.845Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:41:00.345Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:00.848Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:01.348Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:01.852Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:02.352Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:02.855Z,12.76,12.76,0,-1.92,37.88,0
2026-03-20T03:41:03.359Z,11.17,11.17,0,219,37.94,0
2026-03-20T03:41:03.859Z,13.05,13.05,0,-44.93,37.94,0
2026-03-20T03:41:04.363Z,14.44,14.44,0,-39.07,37.94,0
2026-03-20T03:41:04.862Z,14.54,14.54,0,-44.93,38,0
2026-03-20T03:41:05.366Z,14.39,14.39,0,-7.79,38,0
2026-03-20T03:41:05.866Z,12.76,12.76,0,0.03,37.56,0
2026-03-20T03:41:06.366Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:41:06.870Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:41:07.373Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:41:07.873Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:41:08.377Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:41:08.877Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:41:09.380Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:41:09.880Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:41:10.384Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:10.883Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:11.387Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:11.887Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:12.391Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:12.891Z,12.76,12.76,0,-1.92,37.88,0
2026-03-20T03:41:13.395Z,11.17,11.17,0,219,37.94,0
2026-03-20T03:41:13.898Z,13.05,13.05,0,-44.93,37.94,0
2026-03-20T03:41:14.398Z,14.44,14.44,0,-39.07,37.94,0
2026-03-20T03:41:14.902Z,14.54,14.54,0,-44.93,38,0
2026-03-20T03:41:15.401Z,14.39,14.39,0,-7.79,38,0
2026-03-20T03:41:15.901Z,12.76,12.76,0,0.03,37.56,0
2026-03-20T03:41:16.405Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:41:16.905Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:41:17.408Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:41:17.908Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:41:18.412Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:41:18.912Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:41:19.415Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:41:19.915Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:41:20.419Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:20.918Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:21.422Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:21.922Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:22.426Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:22.926Z,12.76,12.76,0,-1.92,37.88,0
2026-03-20T03:41:23.429Z,11.17,11.17,0,219,37.94,0
2026-03-20T03:41:23.933Z,13.05,13.05,0,-44.93,37.94,0
2026-03-20T03:41:24.433Z,14.44,14.44,0,-39.07,37.94,0
2026-03-20T03:41:24.937Z,14.54,14.54,0,-44.93,38,0
2026-03-20T03:41:25.436Z,14.39,14.39,0,-7.79,38,0
2026-03-20T03:41:25.936Z,12.76,12.76,0,0.03,37.56,0
2026-03-20T03:41:26.440Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:41:26.940Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:41:27.444Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:41:27.947Z,12.76,12.76,0,-1.92,37.75,0
2026-03-20T03:41:28.446Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:41:28.946Z,12.76,12.76,0,0.03,37.75,0
2026-03-20T03:41:29.450Z,12.76,12.76,0,0.03,37.81,0
2026-03-20T03:41:29.954Z,12.76,12.76,0,-1.92,37.81,0
2026-03-20T03:41:30.454Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:30.954Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:31.457Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:31.957Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:32.461Z,12.76,12.76,0,0.03,37.88,0
2026-03-20T03:41:32.964Z,12.76,12.76,0,-1.92,37.88,0
2026-03-20T03:41:33.464Z,11.17,11.17,0,219,37.94,0
2026-03-20T03:41:33.968Z,13.05,13.05,0,-44.93,37.94,0
2026-03-20T03:41:34.467Z,14.44,14.44,0,-39.07,37.94,0
2026-03-20T03:41:34.972Z,14.54,14.54,0,-44.93,38,0
2026-03-20T03:41:35.471Z,14.39,14.39,0,-7.79,38,0
2026-03-20T03:41:35.970Z,12.76,12.76,0,0.03,37.56,0
